UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
2000263996,Riquelme Fillipi,25,78 kg,178 cm,,-,BRA,Campeonato Brasileiro Série A,Palmeiras,"$4,356,000 p/a",-,31/12/2036,"AM (RL), ST (C)","AM (R), ST (C)",23,"1,959",86%,0.18,0.14,2.94,1.38,0.23,13%,0.46,13%,2.34,1.52,0.51,1.38,0.4,0,2.99,2.57,92%,0.78,0,0.05,4.32,31%,1.33,0.37,5.38,14.75,14.43,3.63,12.6km,3.45,12.63,-,-,-,-,-,-,-
2002131875,Felipe Spoladore,23,84 kg,189 cm,,-,BRA,Campeonato Brasileiro Série A,RB Bragantino,"$343,000 p/a",-,31/12/2034,"M (C), AM (R), ST (C)",ST (C),9,970,90%,-,0.01,3.06,1.02,-,20%,0.09,14%,0.06,0.28,0.09,0.09,0.09,0,0.16,2.13,77%,0.65,0.09,0.28,3.99,63%,2.51,0.37,7.24,18.74,9.56,0.84,12.2km,3.25,9.74,-,-,-,-,-,-,-
2000243132,Rhuan Gabriel,26,70 kg,172 cm,,-,BRA,Campeonato Brasileiro Série A,Palmeiras,"$4,698,000 p/a",-,31/12/2034,"DM, M/AM (C)",-,30,"2,441",88%,0.15,0.26,3.54,1.22,0.55,17%,0.07,9%,-1.11,0.63,0.18,0.66,0.23,0,7.04,1.92,81%,0.59,0.04,0.04,2.58,39%,1,0.41,13.13,13.02,10.4,1.25,12.4km,2.62,10.21,-,-,-,-,-,-,-
2000061876,Michel,29,81 kg,188 cm,,-,BRA,Campeonato Brasileiro Série A,CRB,"$263,000 p/a",-,31/12/2034,D (C),-,16,"1,532",89%,0.06,0.02,4.64,0.35,-,25%,0.12,-,-0.83,0.06,-,0,0.05,0,0.41,1.06,60%,1.29,0.53,0.88,6.52,68%,4.41,0.29,15.39,4.41,6.17,-,11.6km,1.35,3.52,-,-,-,-,-,-,-
2002142662,Tarcísio dos Santos,21,75 kg,179 cm,,-,BRA,Campeonato Brasileiro Série A,Palmeiras,"$1,912,000 p/a",-,31/12/2035,D/WB/M/AM (L),WB/M/AM (L),5,741,86%,-,0.04,4.98,0.36,-,0%,0,-,0,-,-,0,0,0,0.29,3.52,94%,1.09,0.24,0,3.28,78%,2.55,0.61,8.5,17.61,15.79,2.43,12.6km,3.52,10.45,-,-,-,-,-,-,-
14226784,Sebastián Meza,32,80 kg,181 cm,,-,ARG,Campeonato Brasileiro Série A,Atlético Mineiro,"$1,610,000 p/a",-,31/12/2033,GK,-,30,"2,685",65%,-,0,0.17,0,-,-,-,-,0,-,-,-,0,1,0.09,0.13,100%,7.64,0,0,-,-,-,-,5.36,6.67,0.03,-,6.4km,0,0,15,46,20,0.53,0.7,85%,81%
19302456,Douglas Luiz,34,64 kg,178 cm,,-,BRA,Campeonato Brasileiro Série A,Vasco,"$3,180,000 p/a",-,31/12/2033,"DM, M (C)",-,20,"1,611",90%,0.28,0.21,5.2,1.12,0.28,18%,0,15%,0.44,0.5,0.17,0.5,0.14,0,3.78,2.4,80%,0.84,0.17,0,1.9,35%,0.67,0.34,13.8,8.72,11.96,1.06,12.7km,3.02,10.17,-,-,-,-,-,-,-
14221920,Diego Calcaterra,30,76 kg,189 cm,,Tight calf,ARG,Campeonato Brasileiro Série A,Cruzeiro,"$1,524,000 p/a",-,31/12/2034,"D (C), DM, M (C)",D (C),16,"1,367",85%,0.13,0.19,3.56,1.12,0.46,0%,0,16%,1.3,0.53,0.2,0.4,0.11,0,2.89,1.65,57%,0.72,0,0.4,4.54,43%,1.98,0.33,11.92,15.74,9.88,0.46,11.9km,3.09,11.19,-,-,-,-,-,-,-
2002120084,Diego Évora,23,81 kg,186 cm,,Sprained ankle ligaments,BRA,Campeonato Brasileiro Série A,Atlético Mineiro,"$398,000 p/a",-,31/12/2035,"D (RLC), DM","D (RL), DM",32,"2,800",88%,-,0.05,5.34,0.39,0.06,4%,0.03,-,-1.03,0.1,-,0.1,0.03,0,1.51,2.22,83%,1.25,0.26,0.55,6.53,74%,4.85,0.74,16.97,7.1,9.16,0.42,12.0km,1.64,5.11,-,-,-,-,-,-,-
2002120082,Maurício,24,76 kg,181 cm,,-,BRA,Campeonato Brasileiro Série A,Paranaense,"$1,997,000 p/a",-,31/12/2036,"AM (LC), ST (C)",AM (C),25,"2,134",87%,0.08,0.13,2.28,1.1,0.46,16%,0.38,15%,0.81,0.97,0.34,0.63,0.3,0,3.18,2.32,92%,0.46,0.08,0.04,6.62,49%,3.25,0.21,4.55,13.83,12.95,1.39,12.3km,2.78,11.01,-,-,-,-,-,-,-
2002120839,Rozemiro,23,89 kg,194 cm,,-,BRA,Campeonato Brasileiro Série A,América,"$57,000 p/a",-,31/12/2033,"DM, M/AM (C)",M/AM (C),3,334,88%,-,0,4.58,0.81,0.27,25%,0.27,-,0,-,-,0,0,0,0,2.16,89%,0.81,0,0.54,5.93,68%,4.04,-,5.66,8.35,10.78,-,11.9km,2.16,9.97,-,-,-,-,-,-,-
19369124,Luan Patrick,30,81 kg,190 cm,,-,BRA,Campeonato Brasileiro Série A,Grêmio,"$2,908,000 p/a",-,31/12/2034,"D (C), DM, M (C)","DM, M (C)",27,"2,405",92%,0.07,0.07,4.68,0.26,-,100%,0.11,14%,0.89,0.19,0.11,0.3,0.08,0,1.74,1.12,73%,0.97,0.26,0.82,7.04,66%,4.64,0.6,19.61,2.13,5.24,0.15,11.3km,1.16,3.07,-,-,-,-,-,-,-
19335705,Arthur Chaves,31,81 kg,188 cm,,-,BRA,Campeonato Brasileiro Série A,Cuiabá,"$1,176,000 p/a",-,31/12/2033,D (C),-,23,"2,058",90%,-,0.07,3.72,0.22,0.09,33%,0.04,22%,2.84,0.26,0.17,0.26,0.05,1,1.55,0.87,65%,1.62,0.26,0.87,7.61,70%,5.34,0.7,17.8,2.41,5.07,0.13,11.4km,1.05,3.15,-,-,-,-,-,-,-
2002119969,Rafinha,24,87 kg,194 cm,,Tight calf,BRA,Campeonato Brasileiro Série A,São Paulo,"$498,000 p/a",-,31/12/2035,D (LC),D (L),23,"1,923",91%,-,0.02,3.98,0.19,-,-,0,17%,0.48,0.14,0.05,0.05,0.02,0,0.35,1.26,87%,1.26,0.19,1.03,6.6,69%,4.54,0.7,12.31,4.02,4.91,0.05,11.1km,0.84,3.28,-,-,-,-,-,-,-
2002152992,Gustavo,21,66 kg,167 cm,,-,BRA,Campeonato Brasileiro Série A,Cuiabá,"$58,500 p/a",-,31/12/2033,"DM, M (C)",-,5,633,89%,-,0.25,3.13,1.42,0.43,0%,0,13%,0.4,0.71,0.28,0.43,0.23,0,1.75,2.13,94%,1.14,0,0,3.55,68%,2.42,0.71,11.8,14.64,8.96,1,12.4km,2.56,11.37,-,-,-,-,-,-,-
2002119989,Jeanderson,24,69 kg,177 cm,,-,BRA,Campeonato Brasileiro Série A,Grêmio,"$1,383,000 p/a",-,31/12/2033,"AM (RL), ST (C)",AM (RL),15,"1,291",83%,0.14,0.09,0.91,0.84,0.07,0%,0,7%,-3.44,1.32,0.28,1.46,0.52,0,1.27,0.56,57%,0.7,0,0,9.27,26%,2.37,0.21,1.39,20.36,6.13,1.74,10.9km,1.05,6.9,-,-,-,-,-,-,-
2000064082,Cuiabano,29,75 kg,179 cm,,-,BRA,Campeonato Brasileiro Série A,Botafogo,"$2,903,000 p/a",-,31/12/2034,D/WB/M/AM (L),WB/M/AM (L),17,"1,392",89%,0.19,0.14,7.11,1.36,0.32,12%,0.13,13%,0.05,0.26,0.06,0,0.06,0,2.16,2.97,94%,0.91,0.13,0.13,2.97,33%,0.97,0.71,13.45,11.96,13.12,1.81,12.0km,2.2,9.63,-,-,-,-,-,-,-
2000256293,Gustavo Gomes,26,63 kg,173 cm,,-,BRA,Campeonato Brasileiro Série A,Fluminense,"$4,721,000 p/a",-,31/12/2036,"M (C), AM (RLC)",AM (R),21,"1,706",87%,0.37,0.28,4.22,1.64,0.9,9%,0.16,14%,1.97,0.79,0.26,0.9,0.16,0,5.24,2.32,83%,0.58,0,0,2.95,43%,1.27,0.42,13.77,9.13,9.71,2,12.3km,2.85,12.56,-,-,-,-,-,-,-
2002073003,Sebastián Silva,23,78 kg,183 cm,,Tight groin,URU,Campeonato Brasileiro Série A,Santos,"$651,000 p/a",-,31/12/2035,D/WB (L),WB (L),10,898,85%,-,0.01,6.82,1.9,-,12%,0.2,-,0,-,-,0,0,0,0.12,2.61,79%,2.41,0.6,0.3,4.31,63%,2.71,1.1,12.53,15.94,13.53,0.5,12.3km,2.31,9.32,-,-,-,-,-,-,-
2002120074,Leonardo André,24,70 kg,172 cm,,-,BRA,Campeonato Brasileiro Série A,Botafogo,"$1,493,000 p/a",-,31/12/2035,M/AM (C),-,14,"1,543",91%,0.17,0.19,3.97,1.81,0.12,10%,0.06,5%,-2.28,0.93,0.12,0.76,0.25,0,3.21,2.1,88%,0.7,0.12,0.06,2.57,23%,0.58,0.23,14.17,11.96,11.67,0.99,12.9km,2.8,10.56,-,-,-,-,-,-,-
2002152850,Alexsandro,21,77 kg,184 cm,,-,BRA,Campeonato Brasileiro Série A,Fortaleza,"$196,000 p/a",-,31/12/2035,"AM (LC), ST (C)",AM (LC),2,303,86%,-,0.03,0.89,0.59,0.89,50%,0.3,14%,0.58,1.78,0.59,1.19,0.42,0,0.09,0.89,50%,0.3,0,0,8.91,43%,3.86,-,1.49,10.99,5.05,0.3,11.2km,1.78,7.13,-,-,-,-,-,-,-
2002120438,Felipe Gomes,24,75 kg,178 cm,,-,BRA,Campeonato Brasileiro Série A,Cuiabá,"$206,000 p/a",-,31/12/2035,"D (C), DM, M (C)",D/M (C),6,752,89%,0.24,0.25,5.27,1.2,0.24,0%,0,-,-0.37,0.12,-,0.24,0.04,0,2.06,2.27,95%,0.72,0,0.12,3.35,54%,1.8,-,14.84,4.67,10.29,0.36,12.1km,2.51,10.05,-,-,-,-,-,-,-
78077014,Joaquín Piquerez,33,78 kg,184 cm,,-,URU,Campeonato Brasileiro Série A,Internacional,"$3,440,000 p/a",$625K,31/12/2033,D/WB (L),-,17,"1,509",85%,0.12,0.13,6.86,1.55,0.18,24%,0.54,-,0,-,-,0,0,0,2.19,2.74,79%,1.37,0.3,0.3,5.19,61%,3.16,0.6,11.93,16.22,13.9,0.89,12.0km,2.56,9.42,-,-,-,-,-,-,-
19319720,Lucas Halter,32,91 kg,187 cm,,-,BRA,Campeonato Brasileiro Série A,Fortaleza,"$1,877,000 p/a",-,31/12/2033,D (C),-,12,"1,049",92%,-,0.1,3.26,0.26,-,0%,0,17%,0.62,0.09,0.09,0.26,0.03,0,1.14,1.29,94%,1.12,0.17,0.94,6.95,59%,4.12,0.69,19.05,2.92,5.23,0.26,11.2km,0.86,3.35,-,-,-,-,-,-,-
2000218638,Matheus Ferreira,26,68 kg,176 cm,,-,BRA,Campeonato Brasileiro Série A,Vitória,"$290,000 p/a",-,31/12/2034,"DM, M (C)",M (C),-,440,86%,0.82,0.34,5.32,2.45,1.02,0%,0,33%,0.6,0.2,0.2,0,0.08,0,1.64,2.25,85%,0.61,0.41,0,2.05,50%,1.02,-,13.09,6.34,10.84,0.2,12.8km,2.66,8.59,-,-,-,-,-,-,-
14227704,Juan Carlos Portillo,32,75 kg,181 cm,,Pulled groin,ARG,Campeonato Brasileiro Série A,Vasco,"$4,115,000 p/a",-,31/12/2034,"D (RLC), DM",-,25,"2,062",87%,-,0.1,5.54,0.61,0.13,17%,0.17,-,-1.24,0.13,-,0.26,0.05,0,2.19,2.53,88%,0.87,0.22,0.13,4.15,68%,2.84,0.39,10.61,10.87,12.79,1,12.2km,2.31,8.03,-,-,-,-,-,-,-
78102818,Thiago Borbas,30,68 kg,181 cm,,-,URU,Campeonato Brasileiro Série A,RB Bragantino,"$2,626,000 p/a",-,31/12/2033,"AM (R), ST (C)",AM (R),19,"1,971",84%,0.23,0.17,0.91,0.68,0.23,0%,0,14%,2.91,2.15,0.59,1.37,0.46,0,3.62,1.51,85%,0.14,0,0.14,10.55,31%,3.29,0.14,2.05,16.48,6.58,1.23,11.6km,1.92,6.85,-,-,-,-,-,-,-
2000088615,Rodrigo Saravia,31,74 kg,173 cm,,-,URU,Campeonato Brasileiro Série A,Vitória,"$967,000 p/a",$1.4M,31/12/2033,"DM, M (RC)",M (R),2,598,90%,0.15,0.21,3.31,1.05,0.45,80%,0.6,-,-0.92,0,-,0.15,0.14,0,1.42,1.66,52%,1.35,0,0.3,3.91,54%,2.11,0.3,11.74,12.19,10.84,0.45,12.7km,3.46,13.09,-,-,-,-,-,-,-
2002142714,Fabinho,22,71 kg,180 cm,,Tight calf,BRA,Campeonato Brasileiro Série A,RB Bragantino,"$205,000 p/a",-,31/12/2034,M/AM (RC),-,-,164,88%,-,0,2.74,1.1,-,0%,0,-,-0.26,0.55,-,0.55,0.14,0,0,2.74,83%,1.1,0,0,2.2,25%,0.55,-,4.39,13.72,11.52,-,12.8km,4.39,10.98,-,-,-,-,-,-,-
2002120042,Marlon Fonseca Alves,23,79 kg,185 cm,,Tight hamstring,BRA,Campeonato Brasileiro Série A,América,"$424,000 p/a",-,31/12/2034,"D (R), DM, M (C), AM (R)","D (R), M (C), AM (R)",12,846,89%,-,0.03,3.4,0.53,0.21,0%,0,-,-0.32,0,-,0.11,0.03,0,0.32,2.13,83%,0.74,0.11,0.32,4.68,68%,3.19,0.85,10.96,7.02,11.49,0.85,13.2km,2.66,10.21,-,-,-,-,-,-,-
2000243754,Matheus Machado,29,78 kg,186 cm,,-,BRA,Campeonato Brasileiro Série A,Atlético Mineiro,"$2,439,000 p/a",-,31/12/2034,"AM (R), ST (C)",-,27,"2,127",88%,0.3,0.23,1.18,0.97,0.3,13%,0.08,27%,12.3,1.95,0.89,1.02,0.37,0,5.49,1.02,65%,0.38,0.04,0.13,9.99,43%,4.27,0.13,3.89,14.85,7.45,1.35,12.0km,1.82,7.79,-,-,-,-,-,-,-
2000176010,Tomás González,29,68 kg,170 cm,,Tight hamstring,ARG,Campeonato Brasileiro Série A,Fluminense,"$3,627,000 p/a",-,31/12/2034,"AM (RLC), ST (C)",AM (LC),19,"1,536",88%,0.23,0.18,1.11,0.88,0.29,15%,0.06,19%,7.34,2.29,0.82,1.58,0.39,0,3.14,1.23,75%,0.23,0.06,0,6.91,25%,1.76,-,3.75,13.54,5.74,1.52,11.7km,1.88,8.09,-,-,-,-,-,-,-
2000206422,Maik,27,57 kg,167 cm,,-,BRA,Campeonato Brasileiro Série A,Cuiabá,"$361,000 p/a",-,31/12/2033,"D/WB (R), M (C)","WB (R), M (C)",5,483,86%,0.19,0.31,5.4,0.93,0.37,25%,0.19,-,-1.33,0.56,-,0.75,0.25,0,1.64,1.86,83%,1.12,0.37,0,4.1,36%,1.49,0.75,12.67,12.86,12.67,1.49,12.1km,2.05,8.57,-,-,-,-,-,-,-
19352610,Rodrigo Muniz,31,80 kg,185 cm,,-,BRA,Campeonato Brasileiro Série A,Paranaense,"$3,514,000 p/a",$7.25M,31/12/2033,ST (C),-,5,783,85%,-,0.05,0.92,0.69,0.11,0%,0,7%,-2.36,2.76,0.46,2.3,0.64,0,0.42,1.15,77%,0.57,0,0,10.8,40%,4.37,-,1.61,16.21,6.67,1.03,11.3km,1.49,6.9,-,-,-,-,-,-,-
2002120675,Kaká,23,69 kg,173 cm,,-,BRA,Campeonato Brasileiro Série A,Santos,"$310,000 p/a",-,31/12/2035,D/WB/AM (R),WB/AM (R),8,749,80%,0.12,0.18,5.65,0.96,0.36,10%,0.24,20%,0.62,0.24,0.12,0.12,0.05,0,1.5,2.64,79%,1.32,0,0.24,4.33,58%,2.52,0.24,11.17,13.46,15.14,1.56,12.4km,2.4,7.93,-,-,-,-,-,-,-
2000090753,Baltasar Barcia,31,72 kg,182 cm,,-,URU,Campeonato Brasileiro Série A,Botafogo,"$1,220,000 p/a",-,31/12/2033,"D (R), DM, M (RC), AM (C)","DM, M (R)",25,"2,187",87%,0.16,0.19,5.51,0.82,0.25,12%,0.37,9%,-1.56,0.33,0.08,0.41,0.15,0,4.59,2.35,84%,1.15,0.16,0.29,5.02,66%,3.29,0.37,16.05,12.55,12.47,1.36,11.9km,2.3,7.2,-,-,-,-,-,-,-
78089395,Bruno Méndez,32,79 kg,181 cm,,-,URU,Campeonato Brasileiro Série A,Corinthians,"$5,800,000 p/a",-,31/12/2033,D (RC),D (R),30,"2,700",92%,0.07,0.04,4.5,0.27,0.03,0%,0,9%,-0.79,0.03,0.03,0.03,0.06,1,1.11,1.23,84%,0.67,0.2,0.77,6,69%,4.13,0.47,19.67,2.8,6.27,0.13,11.6km,1.17,3.23,-,-,-,-,-,-,-
2002075591,Mauro Viera,23,84 kg,188 cm,,-,URU,Campeonato Brasileiro Série A,Palmeiras,"$2,861,000 p/a",-,31/12/2035,GK,-,17,"1,469",95%,-,0,0,0,-,-,-,-,0,-,-,-,0,0,0,0,0%,4.96,0,0,-,-,-,-,5.39,4.66,0.06,-,6.4km,0,0,4,25,11,0.2,0.67,89%,78%
19302917,Brenner,32,69 kg,175 cm,,-,BRA,Campeonato Brasileiro Série A,Paranaense,"$3,812,000 p/a",-,31/12/2033,"AM (RLC), ST (C)",AM (RLC),19,"1,279",81%,0.14,0.19,0.99,0.91,0.28,8%,0.07,16%,0.91,1.48,0.56,0.99,0.5,0,2.68,1.48,95%,0.28,0,0.07,6.19,23%,1.41,0.07,2.32,14.85,6.47,0.7,11.9km,1.55,7.67,-,-,-,-,-,-,-
14227250,Kevin Zenón,30,65 kg,177 cm,,-,ARG,Campeonato Brasileiro Série A,Bahia,"$787,000 p/a",-,31/12/2034,D/WB/M/AM (L),D (L),20,"1,796",83%,0.35,0.19,3.46,1.45,0.3,14%,0.45,9%,-0.38,0.5,0.1,0.4,0.12,0,3.72,2,80%,0.95,0,0.05,4.06,30%,1.2,0.35,5.01,17.04,14.03,2.86,12.3km,2.71,12.23,-,-,-,-,-,-,-
2002142704,Jefferson,21,69 kg,171 cm,,-,BRA,Campeonato Brasileiro Série A,Paranaense,"$284,000 p/a",-,31/12/2034,"DM, M (C)",-,5,593,89%,0.15,0.17,3.95,0.76,0.61,0%,0,-,-0.39,0.3,-,0.15,0.06,0,1.09,1.67,85%,0.61,0,0.15,2.73,17%,0.46,0.61,10.47,7.13,9.56,0.76,12.4km,2.12,9.71,-,-,-,-,-,-,-
14217264,Pedro de la Vega,31,71 kg,177 cm,,Tight thigh,ARG,Campeonato Brasileiro Série A,Atlético Mineiro,"$2,258,000 p/a",-,31/12/2033,"M (L), AM (RLC)",AM (R),27,"2,123",79%,0.13,0.2,4.37,1.44,0.64,20%,0.51,5%,-1.25,0.38,0.08,0.76,0.14,0,4.83,2.88,79%,0.59,0,0,4.41,31%,1.36,0.38,6.99,10.47,16.07,1.74,13.2km,4.03,4.75,-,-,-,-,-,-,-
2000012523,Vinicius Tobias,28,67 kg,177 cm,,-,BRA,Campeonato Brasileiro Série A,Fluminense,"$2,890,000 p/a",-,31/12/2035,D/WB/M (R),M (R),28,"2,226",82%,0.2,0.25,3.84,1.78,0.57,19%,0.49,13%,0.23,0.57,0.16,0.61,0.12,0,6.09,2.51,89%,0.81,0.12,0,3.15,33%,1.05,0.44,8.49,12.65,14.8,3.56,13.2km,2.99,10.84,-,-,-,-,-,-,-
19364443,Fernando,32,75 kg,181 cm,,-,BRA,Campeonato Brasileiro Série A,CRB,"$368,000 p/a",$450K,31/12/2032,"D/WB (L), DM, M/AM (L)","WB (L), DM, M/AM (L)",22,"1,965",85%,0.05,0.09,5.68,0.92,0.14,22%,0.55,-,-0.14,0,-,0.05,0.01,0,1.88,3.71,91%,1.19,0.14,0.46,5.36,49%,2.61,0.6,12,16.4,13.79,1.24,12.3km,2.89,9.98,-,-,-,-,-,-,-
2000273988,Gabriel Carvalho,24,64 kg,172 cm,,-,BRA,Campeonato Brasileiro Série A,Vitória,"$427,000 p/a",-,31/12/2035,"AM (RC), ST (C)","AM (R), ST (C)",18,"1,419",85%,0.25,0.22,1.71,1.14,0.19,16%,0.13,7%,-1.19,0.51,0.13,0.25,0.2,0,3.5,1.65,79%,0.76,0.06,0,5.58,23%,1.27,0.13,9.64,16.55,11.23,1.08,13.1km,2.41,9.2,-,-,-,-,-,-,-
19352206,Ruan,33,74 kg,187 cm,,-,BRA,Campeonato Brasileiro Série A,Atlético Mineiro,"$904,000 p/a",-,31/12/2032,D (C),-,29,"2,584",90%,0.07,0.04,4.01,0.31,0.07,0%,0,-,-0.97,0.03,-,0.03,0.03,0,1.03,1.64,87%,1.04,0.21,0.73,7.49,73%,5.47,0.56,19.02,3.03,4.91,0.28,11.5km,1.18,3.87,-,-,-,-,-,-,-
2002142665,José Carlos,21,85 kg,192 cm,,-,BRA,Campeonato Brasileiro Série A,Palmeiras,"$4,763,000 p/a",-,31/12/2036,"AM (LC), ST (C)",AM (LC),15,"1,496",88%,0.12,0.1,0.78,0.66,0.3,50%,0.12,9%,-3.12,2.29,0.42,1.93,0.56,0,1.68,1.2,83%,0.48,0,0,8.18,24%,1.93,-,1.86,14.56,6.08,1.38,11.1km,1.38,6.44,-,-,-,-,-,-,-
14221648,Marcelo Mesa,23,86 kg,196 cm,,-,ARG,Campeonato Brasileiro Série A,Corinthians,"$782,000 p/a",-,31/12/2032,"AM (RC), ST (C)",AM (RC),24,"2,102",84%,-,0.03,0.69,0.64,0.09,31%,0.17,15%,2.46,1.93,0.56,1.41,0.45,0,0.75,1.03,80%,0.43,0.04,0.09,9.8,32%,3.17,0.13,1.88,15.46,7.62,1.16,12.3km,1.24,6.34,-,-,-,-,-,-,-
2000218834,Paulinho,27,68 kg,177 cm,,-,BRA,Campeonato Brasileiro Série A,Grêmio,"$2,415,000 p/a",-,31/12/2034,D/WB (R),-,20,"1,770",91%,0.1,0.09,8.29,1.02,0.1,5%,0.05,7%,-1.15,0.2,0.05,0.05,0.11,0,1.82,3.1,84%,1.02,0.25,0.05,3.15,61%,1.93,1.07,15,11.8,14.39,2.19,13.2km,2.44,8.9,-,-,-,-,-,-,-
2002142921,Giovanni,21,78 kg,184 cm,,-,USA,Campeonato Brasileiro Série A,Bahia,"$481,000 p/a",-,31/12/2036,"AM (RC), ST (C)",AM (RC),8,793,81%,0.11,0.09,1.02,0.57,0.23,0%,0,9%,-1.59,2.27,0.45,1.59,0.54,0,0.78,1.02,75%,0.34,0,0,9.87,21%,2.04,0.11,2.04,22.36,6.7,0.79,11.7km,1.36,7.49,-,-,-,-,-,-,-
19380064,Juninho,29,75 kg,179 cm,,-,BRA,Campeonato Brasileiro Série A,CRB,"$447,000 p/a",-,31/12/2033,"DM, M (C)",-,26,"2,022",88%,0.31,0.38,4.18,1.34,0.4,6%,0.04,-,-0.9,0.04,-,0.09,0.04,0,8.56,2,83%,1.16,0.09,0.31,3.52,39%,1.38,0.31,15.09,6.14,10.86,0.67,12.4km,2.45,9.44,-,-,-,-,-,-,-
2002075490,Roberto Colin,23,81 kg,186 cm,,-,BRA,Campeonato Brasileiro Série A,Internacional,"$3,309,000 p/a",-,31/12/2035,GK,-,31,"2,820",87%,-,0,0,0,-,-,-,-,0,-,-,-,0,1,0,0,0%,1.44,0,0,-,-,-,-,5.87,5.04,0,-,5.8km,0,0,12,35,18,0.03,0.7,90%,74%
19399114,Diogenes,31,85 kg,186 cm,,-,BRA,Campeonato Brasileiro Série A,CRB,"$71,000 p/a",-,31/12/2032,GK,-,20,"1,915",56%,-,0,0,0,-,-,-,-,0,-,-,-,0,1,0,0,0%,7.47,0,0,-,-,-,-,3.01,6.63,0,-,5.8km,0,0,5,31,14,0.05,0.99,89%,70%
2002152566,José Romário,20,69 kg,173 cm,,-,BRA,Campeonato Brasileiro Série A,Santos,"$613,000 p/a",-,31/12/2036,"AM (C), ST (C)",AM (C),22,"1,916",84%,0.14,0.06,0.89,0.7,0.33,25%,0.14,14%,-0.18,1.22,0.33,0.61,0.34,0,1.21,1.41,79%,0.33,0,0,6.72,16%,1.08,0.23,2.49,14.8,6.39,1.17,11.3km,1.69,6.81,-,-,-,-,-,-,-
14185468,Nahuel Ferraresi,33,73 kg,188 cm,,-,VEN,Campeonato Brasileiro Série A,Fluminense,"$2,134,000 p/a",$91K,31/12/2032,D (RC),-,4,529,88%,0.34,0.15,6.64,1.02,0.17,0%,0,-,-0.18,0,-,0,0.03,0,0.86,3.06,86%,1.53,0.17,0.34,5.78,71%,4.08,0.85,16.84,12.76,12.93,2.04,12.4km,2.38,8.85,-,-,-,-,-,-,-
19350770,Eric Ramires,31,63 kg,172 cm,,-,BRA,Campeonato Brasileiro Série A,Atlético Mineiro,"$1,509,000 p/a",-,31/12/2032,"DM, M (C), AM (RLC)","DM, AM (RLC)",15,"1,653",88%,0.22,0.22,4.19,1.09,0.6,38%,0.05,9%,-0.05,0.82,0.11,0.33,0.11,0,4.02,2.07,76%,0.71,0.11,0.05,3.27,30%,0.98,0.38,16.01,10.34,10.07,1.14,12.5km,2.94,11.65,-,-,-,-,-,-,-
2000086485,Biel,31,62 kg,170 cm,,-,BRA,Campeonato Brasileiro Série A,Flamengo,"$3,667,000 p/a",-,31/12/2033,M/AM (LC),M (LC),25,"1,934",81%,0.23,0.34,2.65,1.63,0.6,18%,0.74,10%,-0.41,1.16,0.28,0.79,0.3,0,7.31,2.93,85%,0.51,0,0.05,4.65,30%,1.4,0.37,6.14,14.75,14.43,2.7,12.3km,3.4,12.66,-,-,-,-,-,-,-
2002131778,Luís Gustavo,22,73 kg,179 cm,,-,BRA,Campeonato Brasileiro Série A,Santos,"$303,000 p/a",-,31/12/2034,"AM (RL), ST (C)",AM (RL),11,899,82%,-,0.06,0.5,0.3,-,0%,0,14%,-0.02,1.2,0.3,0.7,0.3,0,0.64,0.7,88%,0.6,0,0.1,7.91,19%,1.5,0.4,1.5,16.92,5.91,1.7,11.2km,1,7.11,-,-,-,-,-,-,-
14251186,Fabricio Iacovich,30,91 kg,199 cm,,-,ARG,Campeonato Brasileiro Série A,Cuiabá,"$779,000 p/a",-,31/12/2034,GK,-,18,"1,620",74%,-,0,0,0,-,-,-,-,0,-,-,-,0,2,0,0,0%,6.94,0,0,-,-,-,-,4.78,5.72,0,-,5.4km,0,0,9,30,15,-0.09,1.11,89%,72%
14201867,Tomás Durso,33,77 kg,185 cm,,Pulled groin,ARG,Argentine Primera División,Gimnasia (LP),"$799,000 p/a",-,31/12/2033,GK,-,20,"1,715",60%,-,0,0,0,-,-,-,-,0,-,-,-,0,1,0,0,0%,6.56,0,0,-,-,-,-,4.88,7.71,0,-,5.7km,0,0,8,22,22,-0.26,1.31,88%,68%
2002127554,Cristian Fidalgo,22,78 kg,184 cm,,-,ARG,Argentine Primera División,Tigre,"$214,000 p/a",-,31/12/2035,D (RC),-,21,"1,871",90%,-,0.01,3.94,0.24,0.05,0%,0,29%,1.01,0.14,0.1,0,0.05,0,0.18,1.44,79%,1.3,0.29,1.15,7.65,65%,4.95,0.29,14.24,5.44,5.48,0.1,11.5km,1.59,3.99,-,-,-,-,-,-,-
