UID,Name,Age,Weight,Height,Rc Injury,Nat,Division,Club,Wage,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Shots Outside Box/90,NP-xG/90,Gl Mst,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90
2000102845,Mika Godts,19,62 kg,176 cm,-,BEL,Keuken Kampioen Divisie,Ajax,"€260,000 p/a",30/6/2027,AM (RLC),-,12,"1,058",84%,0.17,0.19,2.81,0.94,0.26,20%,0.77,5%,-0.77,0.43,0.77,0.15,0,2.47,74%,1.19,0,0,4.68,18%,0.85,0.43,4.93,16.5,12.93,2.38,12.3km,3.57,11.82,-,-,-,-
65030478,Thapelo Morena,31,70 kg,170 cm,-,RSA,DStv Premiership,Orlando Pirates,"€261,000 p/a",30/6/2026,D/WB/M/AM (R),M (R),10,815,86%,0.55,0.23,5.08,1.21,0.88,16%,0.99,9%,0.1,0.11,0.44,0.1,0,1.66,54%,0.88,0.22,0.22,5.41,63%,3.42,0.33,10.93,17.89,18.99,2.65,13.1km,3.2,7.4,-,-,-,-
65038281,Nkosinathi Sibisi,29,64 kg,172 cm,-,RSA,DStv Premiership,Orlando Pirates,"€263,000 p/a",30/6/2026,"D (RC), DM","D (R), DM",38,"3,324",89%,0.08,0.1,4.74,0.51,0.14,21%,0.22,10%,0.1,0.16,0.14,0.05,1,1.35,82%,0.89,0.19,0.51,6.74,55%,3.71,0.54,14.76,5.79,6.71,0.54,11.7km,1.11,4.79,-,-,-,-
29217610,Liam Thompson,23,62 kg,163 cm,-,ENG,Sky Bet League One,Derby County,"€264,000 p/a",30/6/2029,"DM, M (C)",-,49,"4,049",88%,0.18,0.15,3.38,1.09,0.24,22%,0.16,13%,-0.68,0.51,0.16,0.15,0,2.51,79%,0.67,0.13,0.02,2.82,33%,0.93,0.44,13.54,8.94,11.4,0.71,12.5km,3.11,11.74,-,-,-,-
29177373,Albie Morgan,25,68 kg,181 cm,-,ENG,Sky Bet League One,Blackpool,"€264,000 p/a",30/6/2027,M/AM (C),AM (C),45,"3,200",89%,0.11,0.12,2.92,1.18,0.08,15%,0.14,15%,1.62,0.34,0.2,0.07,0,1.74,69%,0.84,0.11,0.06,3.26,19%,0.62,0.39,11.78,14.68,10.77,1.04,12.6km,3.35,10.74,-,-,-,-
65030476,Tshegofatso Mabasa,28,73 kg,179 cm,-,RSA,DStv Premiership,Orlando Pirates,"€265,000 p/a",30/6/2026,"AM (C), ST (C)",-,44,"3,301",87%,0.27,0.14,1.5,1.01,0.41,15%,0.11,24%,11.17,1.58,0.76,0.35,0,0.95,71%,0.49,0,0,8.37,21%,1.74,0.25,3.79,13.03,6.08,1.61,12.0km,1.72,7.12,-,-,-,-
29023055,Tom Naylor,33,70 kg,188 cm,-,ENG,Sky Bet League One,Chesterfield,"€265,000 p/a",30/6/2026,"DM, M (C)",-,42,"3,494",89%,0.08,0.09,3.86,1.06,0.1,25%,0.13,11%,-0.39,0.08,0.05,0.06,0,1.55,67%,1.26,0.15,0.28,5.44,51%,2.78,0.64,12.29,7.73,8.58,0.49,11.9km,2.19,8.17,-,-,-,-
2000048586,Matteo Dams,21,74 kg,181 cm,-,BEL,Keuken Kampioen Divisie,PSV,"€267,000 p/a",30/6/2027,"D (C), DM",-,29,"2,497",91%,0.04,0.05,3.93,0.18,0.14,0%,0,9%,0.34,0.04,0.14,0.02,0,1.08,71%,1.48,0.14,0.5,6.16,61%,3.75,0.43,19.32,2.85,5.69,0.18,11.3km,1.26,3.86,-,-,-,-
37022040,Marco van Ginkel,32,80 kg,186 cm,Damaged cruciate ligaments,NED,Keuken Kampioen Divisie,Vitesse,"€268,000 p/a",30/6/2026,M (C),-,29,"1,731",89%,0.05,0.21,3.22,1.35,0.36,5%,0.05,13%,-0.65,0.42,0.16,0.14,0,1.35,70%,0.83,0,0.21,3.12,47%,1.46,0.42,11.96,10.87,10.24,0.94,12.7km,2.5,11.18,-,-,-,-
29166353,Sean Clare,28,78 kg,191 cm,-,ENG,Sky Bet League One,Wigan,"€268,000 p/a",30/6/2027,"D (RC), WB (R), M (RC), AM (R)","D (C), M (RC), AM (R)",46,"4,020",85%,0.11,0.11,4.28,1.1,0.2,17%,0.51,5%,-4.57,0.22,0.31,0.15,0,2.64,82%,1.12,0.18,0.16,4.16,56%,2.35,0.58,9.78,16.46,16.19,1.7,12.7km,2.82,8.6,-,-,-,-
29090574,Cameron Dawson,29,100 kg,194 cm,-,ENG,Sky Bet League One,Barnsley,"€269,000 p/a",30/6/2026,GK,-,47,"3,813",57%,-,0,0,0,-,-,-,-,0,-,-,0,1,0,0%,7.18,0,0,-,-,-,-,3.19,7.91,0,-,5.7km,0,0,19,75,26,0.09
15085654,Marco Tilio,23,61 kg,163 cm,-,AUS,Isuzu UTE A-League,Sydney FC,"€270,000 p/a",30/6/2029,AM (C),-,12,860,85%,0.1,0.05,0.42,0.42,0.21,29%,0,14%,0.87,1.99,1.15,0.43,0,0.52,71%,0.63,0,0,9.42,22%,2.09,0.52,2.72,15.17,5.97,1.99,12.1km,1.36,6.7,-,-,-,-
2000052140,Max Dean,21,70 kg,178 cm,-,ENG,Sky Bet League One,MK Dons,"€272,000 p/a",30/6/2027,"AM (R), ST (C)",-,43,"3,640",87%,-,0.05,0.62,0.52,0.1,11%,0.05,16%,4.2,1.24,0.67,0.29,0,0.99,74%,0.49,0,0.02,8.53,22%,1.88,0.3,2.18,18.45,7.15,0.74,11.9km,1.43,6.8,-,-,-,-
91137278,Nazım Sangaré,30,71 kg,185 cm,-,TUR,Spor Toto 1. Lig,Konyaspor,"€273,000 p/a",30/6/2027,D/WB (R),-,33,"2,937",88%,0.12,0.12,4.66,0.8,0.12,13%,0.31,5%,-1.9,0.28,0.31,0.12,0,2.08,79%,1.01,0.18,0.49,5.98,58%,3.49,0.61,13.27,12.32,16.92,1.35,12.5km,1.96,9.56,-,-,-,-
29242653,George Thomason,24,75 kg,177 cm,-,ENG,Sky Bet League One,Bolton,"€273,000 p/a",30/6/2027,"DM, M (C)",-,48,"4,089",86%,0.11,0.09,3.43,1.1,0.22,13%,0.11,3%,-5.64,0.46,0.29,0.17,0,2.02,77%,0.92,0.09,0.09,3.54,42%,1.5,0.33,11.14,15.23,10.9,0.81,12.4km,2.88,11.4,-,-,-,-
29116147,Callum Elder,30,67 kg,180 cm,-,AUS,Sky Bet League One,Derby County,"€273,000 p/a",30/6/2026,D/WB (L),-,32,"2,483",87%,0.14,0.14,5.94,1.49,0.43,5%,0.07,-,-0.28,0,0,0.01,0,3.37,86%,1.38,0.25,0.18,3.44,69%,2.39,0.94,11.71,13.85,14.93,1.67,12.2km,2.54,8.12,-,-,-,-
2000046135,Oualid Agougil,19,77 kg,182 cm,-,NED,Keuken Kampioen Divisie,Ajax,"€273,000 p/a",30/6/2026,"D (C), DM, M (C)",-,19,"1,759",89%,-,0.14,3.58,0.67,0.1,6%,0.05,13%,-0.12,0.31,0.26,0.11,0,1.59,82%,1.02,0.05,0.77,5.17,66%,3.43,0.67,10.85,14.48,10.64,0.46,12.2km,1.79,8.85,-,-,-,-
2000118596,Tim van den Heuvel,20,75 kg,186 cm,-,NED,Keuken Kampioen Divisie,PSV,"€273,000 p/a",30/6/2027,"DM, M (C)",-,33,"2,749",88%,0.07,0.1,3.99,1.18,0.33,21%,0.13,8%,0.13,0.03,0.23,0.03,0,2.32,76%,0.95,0.07,0.23,3.37,52%,1.77,0.49,11.95,7.4,11.1,0.33,12.7km,2.75,9.46,-,-,-,-
24017252,Josip Vuković,33,82 kg,186 cm,-,CRO,Spor Toto 1. Lig,Kocaelispor,"€274,000 p/a",30/6/2025,"DM, M (C)",-,35,"3,006",88%,0.24,0.29,3.92,0.81,0.48,0%,0,-,-1.98,0.15,0.21,0.06,0,2.19,80%,0.87,0.03,0.21,4.07,58%,2.37,0.48,16.92,5.51,12.01,0.54,12.8km,2.6,9.7,-,-,-,-
55017367,Fredy,35,70 kg,170 cm,-,ANG,Spor Toto 1. Lig,Eyüpspor,"€274,000 p/a",30/6/2025,M (C),-,11,"1,172",92%,0.08,0.24,4.61,1.77,0.31,9%,0,-,-1.28,0.15,0.23,0.1,0,2.07,90%,1.77,0.08,0,3.76,18%,0.69,0.38,11.13,6.45,9.06,0.46,12.3km,2.46,9.52,-,-,-,-
37018990,Navarone Foor,33,65 kg,170 cm,-,NED,Spor Toto 1. Lig,Bandırma Spor,"€274,000 p/a",30/6/2025,M/AM (C),-,35,"2,443",88%,0.04,0.04,1.81,1.07,0.11,15%,0.15,9%,-0.17,0.44,0.63,0.12,0,1.25,72%,0.92,0,0.18,6.19,14%,0.85,0.22,11.24,18.35,11.13,1.18,12.6km,2.25,9.76,-,-,-,-
91187786,Omar Rekik,23,80 kg,186 cm,-,TUN,Sky Bet League One,MK Dons,"€276,000 p/a",30/6/2027,"D (LC), DM","D (L), DM",41,"3,514",90%,0.08,0.08,3.48,0.28,0.05,0%,0,-,-2.79,0.05,0.15,0.07,0,1.31,76%,1.51,0.15,0.49,6.48,71%,4.58,0.46,16.96,4.2,6.07,0.26,11.2km,1.51,4.12,-,-,-,-
37046568,Kürşad Sürmeli,29,88 kg,188 cm,-,TUR,Spor Toto 1. Lig,Adana D.S.,"€277,000 p/a",30/6/2026,"DM, M (C)",-,19,"1,572",89%,0.17,0.15,4.24,1.15,0.17,0%,0,-,-0.84,0.23,0.17,0.05,0,2.18,86%,1.55,0.11,0.52,4.92,64%,3.15,0.46,10.65,7.67,9.85,0.46,12.6km,2.52,9.68,-,-,-,-
29141882,Tom Pearce,27,79 kg,185 cm,-,ENG,Sky Bet League One,Wigan,"€279,000 p/a",30/6/2028,D/WB (L),WB (L),47,"4,098",87%,0.13,0.1,5.82,1.12,0.11,13%,0.31,-,-1.07,0.09,0.15,0.02,0,2.46,80%,1.41,0.18,0.29,5.12,62%,3.18,0.94,13.22,15.75,15.13,1.36,12.5km,2.37,9.03,-,-,-,-
29125341,Oliver Rathbone,28,65 kg,168 cm,-,ENG,Sky Bet League One,Rotherham,"€280,000 p/a",30/6/2027,"DM, M/AM (C)",AM (C),50,"4,055",88%,0.24,0.15,4.24,1.04,0.47,17%,0.09,-,-2.53,0,0.16,0.06,0,2.2,82%,0.89,0.18,0.02,2.93,33%,0.95,0.33,12.01,7.66,11.59,0.64,12.8km,2.46,10.25,-,-,-,-
2000048570,Niek Schiks,21,77 kg,188 cm,-,NED,Keuken Kampioen Divisie,PSV,"€282,000 p/a",30/6/2027,GK,-,32,"2,537",69%,-,0,0,0,-,-,-,-,0,-,-,0,1,0.04,33%,7.77,0,0,-,-,-,-,2.52,8.05,0,-,5.5km,0,0,16,49,14,-0.12
2000122314,Jevon Simons,19,74 kg,182 cm,-,NED,Keuken Kampioen Divisie,PSV,"€283,000 p/a",30/6/2027,AM (RC),-,10,"1,018",87%,-,0.07,2.21,1.24,0.35,15%,0.27,6%,-1.49,1.06,0.97,0.31,0,1.68,90%,0.8,0,0,4.24,42%,1.77,0.27,7.25,16.97,12.11,1.41,11.9km,2.21,11.76,-,-,-,-
28088510,Kane Vincent-Young,29,70 kg,180 cm,-,ENG,Sky Bet League One,Reading,"€283,000 p/a",30/6/2026,"D/WB (RL), M (R)",M (R),41,"3,632",84%,0.07,0.05,6.19,1.54,0.07,12%,0.27,43%,2.02,0.1,0.07,0.02,0,2.28,75%,1.39,0.15,0.17,3.89,59%,2.28,0.64,10.63,15.46,14.79,1.46,12.4km,2.25,8.3,-,-,-,-
76057670,Marino Hinestroza,22,74 kg,170 cm,-,COL,Sky Bet League One,Preston NE,"€284,000 p/a",30/6/2027,"M (L), AM (RL)","M (L), AM (R)",25,"1,661",86%,-,0.02,2.76,1.41,-,11%,0.43,4%,-0.95,0.49,0.38,0.11,0,2.71,81%,0.76,0,0.05,5.53,45%,2.49,0.49,3.2,18.8,14.25,2.71,12.4km,3.85,11.87,-,-,-,-
91147352,Taşkın İlter,30,78 kg,185 cm,-,AZE,Spor Toto 1. Lig,Hatayspor,"€284,000 p/a",30/6/2026,DM,-,29,"2,449",89%,0.37,0.14,4.01,1.18,0.22,40%,0.07,-,-1.42,0.07,0.18,0.05,0,2.28,74%,0.88,0.11,0.4,4.63,53%,2.46,0.59,16.68,5.07,11.83,0.44,13.0km,2.61,9.85,-,-,-,-
70089613,Kubilay Yavuz,30,77 kg,174 cm,-,TUR,Spor Toto 1. Lig,Konyaspor,"€287,000 p/a",30/6/2027,M/AM (C),-,35,"2,527",86%,0.18,0.17,1.99,1.1,0.39,15%,0.07,20%,2.93,0.53,0.43,0.18,0,1.64,79%,0.32,0,0,4.38,20%,0.85,0.53,11.4,18.98,10.93,1.03,13.0km,2.49,9.3,-,-,-,-
29077899,Dillon Phillips,29,86 kg,188 cm,-,ENG,Sky Bet League One,Rotherham,"€288,000 p/a",30/6/2027,GK,-,48,"4,159",58%,-,0,0,0,-,-,-,-,0,-,-,0,1,0.02,17%,7.42,0,0,-,-,-,-,3.07,9.63,0,-,5.7km,0,0,22,51,30,0.08
29175037,Jordan Williams,25,76 kg,181 cm,-,ENG,Sky Bet League One,Barnsley,"€288,000 p/a",30/6/2028,"D (RC), WB (R)","D (C), WB (R)",39,"3,164",85%,0.09,0.15,3.95,1.05,0.17,15%,0.68,10%,0.12,0.31,0.46,0.11,0,2.93,87%,1.59,0.17,0.51,5.69,69%,3.93,0.57,11.63,14.11,15.27,1.91,12.4km,2.59,9.81,-,-,-,-
28100724,Daniel Grimshaw,27,77 kg,185 cm,-,ENG,Sky Bet League One,Blackpool,"€290,000 p/a",30/6/2027,GK,-,39,"3,236",64%,-,0,0,0,-,-,-,-,0,-,-,0,0,0,0%,6.65,0,0,-,-,-,-,4.28,7.06,0,-,5.8km,0,0,14,46,18,0.03
28047559,Will Keane,32,73 kg,187 cm,-,IRL,Sky Bet League One,Preston NE,"€291,000 p/a",30/6/2025,"AM (C), ST (C)",-,23,"2,203",87%,0.08,0.08,0.98,0.65,0.12,18%,0.08,16%,4.71,1.23,0.98,0.22,0,1.63,82%,0.45,0.04,0.04,8.91,29%,2.61,0.12,4.62,19.36,9.76,1.02,12.0km,2.25,8.62,-,-,-,-
29084030,Duane Holmes,30,64 kg,168 cm,Pulled hamstring,USA,Sky Bet League One,Preston NE,"€291,000 p/a",30/6/2025,"M (R), AM (RLC)","M (R), AM (RL)",29,"2,400",88%,0.19,0.27,2.51,1.31,0.53,10%,0.19,11%,-1.07,0.97,0.56,0.27,0,2.48,94%,0.86,0.04,0,4.8,9%,0.41,0.41,8.06,18.3,12.94,2.14,12.3km,3.04,11.25,-,-,-,-
28093442,Will Collar,28,75 kg,178 cm,-,ENG,Sky Bet League One,Stockport,"€291,000 p/a",30/6/2027,"DM, M (C)",DM,52,"3,769",88%,0.14,0.19,3.15,0.96,0.41,7%,0.07,8%,-2.45,0.33,0.31,0.11,0,2.03,82%,0.72,0.07,0.31,4.08,54%,2.2,0.41,15.57,11.06,11.72,0.76,12.1km,2.63,11.27,-,-,-,-
28112989,Jonathan Russell,24,85 kg,195 cm,-,JAM,Sky Bet League One,Barnsley,"€292,000 p/a",30/6/2027,"DM, M/AM (C)",AM (C),28,"2,760",88%,0.07,0.06,3.16,0.98,0.13,17%,0.1,13%,-0.83,0.39,0.33,0.16,0,1.66,82%,0.65,0.03,0.23,3.91,58%,2.28,0.36,9.68,11.35,10.24,0.88,12.1km,2.38,10.63,-,-,-,-
29169507,Joel Randall,25,65 kg,177 cm,-,ENG,Sky Bet League One,Peterborough,"€292,000 p/a",30/6/2026,AM (C),-,22,"2,017",82%,0.18,0.15,1.92,1.29,0.27,11%,0.09,8%,-1.18,0.18,0.49,0.14,0,1.03,66%,0.89,0.04,0,6.29,16%,1.03,0.27,9.59,18.47,11.51,1.34,12.9km,1.96,9.5,-,-,-,-
28020212,Kamil Ahmet Çörekçi,33,72 kg,173 cm,-,TUR,Spor Toto 1. Lig,Hatayspor,"€294,000 p/a",30/6/2027,D (R),-,34,"3,090",90%,0.06,0.12,6.29,0.87,0.06,9%,0.2,10%,-1.24,0.2,0.29,0.12,0,2.42,86%,1.17,0.23,0.17,3.9,36%,1.4,0.73,17.24,11.18,16.83,0.64,12.5km,1.86,7.6,-,-,-,-
83319987,Patrick Maswanganyi,27,68 kg,178 cm,-,RSA,DStv Premiership,Orlando Pirates,"€299,000 p/a",30/6/2027,AM (RC),-,39,"3,235",87%,0.42,0.27,2.2,1.31,0.47,9%,0.14,15%,3.64,1,0.83,0.21,0,1.34,83%,0.5,0.03,0.03,6.2,25%,1.56,0.36,10.32,13.02,10.49,1.89,12.9km,1.95,8.29,-,-,-,-
31042298,Femi Azeez,23,72 kg,181 cm,-,ENG,Sky Bet League One,Reading,"€299,000 p/a",30/6/2027,"AM (R), ST (C)",-,45,"3,516",82%,-,0.12,2.53,1.43,0.26,9%,0.26,12%,1.96,0.69,0.72,0.18,0,2.05,73%,0.9,0.05,0,4.74,44%,2.07,0.15,2.61,16.72,13.87,2.87,12.3km,2.97,10.65,-,-,-,-
28066141,Ibou Touray,30,75 kg,177 cm,-,GAM,Sky Bet League One,Stockport,"€300,000 p/a",30/6/2026,D (LC),D (C),50,"4,347",87%,0.12,0.1,5.9,1.64,0.1,17%,0.75,5%,-1.12,0.06,0.1,0.04,0,2.3,79%,1.95,0.21,0.48,6.65,69%,4.6,1.2,12.11,15.34,14.1,1.12,12.4km,2.34,7.47,-,-,-,-
67293265,Juanda Fuentes,21,66 kg,173 cm,-,COL,Keuken Kampioen Divisie,Willem II,"€302,000 p/a",30/6/2028,"AM (RL), ST (C)",-,38,"2,522",84%,0.14,0.15,2.25,1.07,0.46,16%,0.46,6%,-4.2,0.64,0.43,0.29,0,2.25,82%,0.71,0.04,0.04,4.07,12%,0.5,0.36,4.21,18.88,13.28,3.1,12.5km,3.18,12.6,-,-,-,-
51001715,Ulises Dávila,34,63 kg,172 cm,-,MEX,Isuzu UTE A-League,Macarthur FC,"€302,000 p/a",30/6/2027,AM (RC),-,16,"1,199",85%,0.15,0.1,2.4,1.73,0.08,15%,0.53,12%,1.26,0.6,0.9,0.13,0,1.65,79%,0.68,0,0,5.63,28%,1.58,0.53,5.78,17.26,10.51,3.23,12.4km,2.78,11.56,-,-,-,-
29125547,Kyle Knoyle,28,73 kg,177 cm,Dislocated shoulder,ENG,Sky Bet League One,Stockport,"€302,000 p/a",30/6/2026,D/WB (R),-,43,"3,582",84%,0.05,0.14,5.15,0.78,0.38,14%,0.53,3%,-2.53,0.08,0.43,0.09,0,2.56,82%,1.23,0.1,0.3,4.47,67%,2.99,0.68,11.78,14.5,15.68,1.36,12.5km,2.44,8.44,-,-,-,-
29132090,Sam Cosgrove,28,88 kg,192 cm,-,ENG,Sky Bet League One,Barnsley,"€303,000 p/a",30/6/2025,ST (C),-,11,"1,638",89%,0.05,0.04,0.66,0.55,0.11,20%,0.11,15%,1.97,1.32,0.77,0.28,0,1.26,74%,0.33,0,0,10.27,41%,4.18,-,1.04,22.75,5.93,0.6,11.0km,1.7,7.25,-,-,-,-
29107357,Andy Cannon,29,67 kg,176 cm,-,ENG,Sky Bet League One,Wrexham,"€303,000 p/a",30/6/2025,"DM, M/AM (C)",-,30,"2,815",87%,0.16,0.27,3.23,1.06,0.32,9%,0.06,11%,-0.69,0.54,0.54,0.18,0,2.21,79%,0.86,0.13,0.1,3.33,28%,0.93,0.42,15.28,11.77,11.09,0.7,11.9km,3.01,11.22,-,-,-,-
83261903,Luís Semedo,21,84 kg,192 cm,-,POR,Liga Portugal 2 SABSEG,Nacional da Madeira,"€303,000 p/a",30/6/2028,ST (C),-,34,"2,375",86%,0.04,0.12,1.02,0.68,0.15,16%,0.11,22%,4.12,0.83,0.61,0.26,0,1.33,80%,0.42,0,0,9.47,39%,3.71,0.19,1.63,16.94,6.18,0.61,11.6km,1.86,6.37,-,-,-,-
29192671,Luca Connell,24,77 kg,181 cm,-,IRL,Sky Bet League One,Barnsley,"€303,000 p/a",30/6/2027,"DM, M (C)",-,41,"3,473",89%,0.18,0.2,4.28,1.14,0.23,10%,0.03,10%,-2.33,0.18,0.29,0.14,0,2.02,76%,0.96,0.1,0.18,3.63,35%,1.27,0.36,11.3,9.23,10.94,0.75,12.4km,2.77,9.38,-,-,-,-
29173774,Aaron Morley,25,78 kg,181 cm,-,ENG,Sky Bet League One,Bolton,"€303,000 p/a",30/6/2027,"DM, M (C)",-,35,"2,818",89%,0.06,0.23,4.73,1.28,0.35,13%,0.1,-,-1.22,0.03,0.19,0.04,0,2.14,85%,0.99,0.1,0.03,3.32,41%,1.37,0.38,10.89,7.38,11.27,0.64,13.0km,2.91,9.68,-,-,-,-
29186945,Terry Taylor,23,80 kg,185 cm,-,WAL,Sky Bet League One,Charlton,"€303,000 p/a",30/6/2026,"DM, M (C)",-,20,"2,277",88%,0.16,0.08,4.19,0.87,0.16,15%,0.04,5%,-1.05,0.32,0.28,0.08,0,1.26,80%,0.71,0,0.08,3.32,49%,1.62,0.4,13,7,11.74,0.63,13.1km,1.98,10.28,-,-,-,-
28081273,Gethin Jones,29,64 kg,178 cm,-,AUS,Sky Bet League One,Bolton,"€303,000 p/a",30/6/2025,"D (RC), WB (R)",-,40,"3,372",88%,0.03,0.08,3.74,0.99,0.05,13%,0.48,4%,-1.33,0.16,0.29,0.06,0,2,76%,1.33,0.27,0.51,5.58,71%,3.95,0.51,12.76,9.96,10.17,0.96,12.3km,2.19,7.42,-,-,-,-
28094831,Tayo Edun,27,75 kg,178 cm,-,ENG,Sky Bet League One,Charlton,"€303,000 p/a",30/6/2025,"D/WB (L), DM",DM,46,"3,925",85%,0.07,0.09,4.93,1.1,0.07,16%,0.64,-,-0.24,0.05,0.02,0.01,0,3.3,87%,1.72,0.18,0.18,4.26,44%,1.88,0.83,12.18,13.51,15.13,1.33,12.5km,2.61,10.87,-,-,-,-
61066201,Eoghan O'Connell,29,71 kg,188 cm,-,IRL,Sky Bet League One,Wrexham,"€303,000 p/a",30/6/2025,D (C),-,37,"3,073",91%,0.06,0.02,3.46,0.23,0.12,0%,0,5%,-1.18,0.12,0.18,0.06,0,1.14,76%,1.17,0.21,0.88,7.35,74%,5.45,0.44,19.07,3.22,5.48,0.15,11.2km,1.35,2.93,-,-,-,-
29130593,Kyle Dempsey,29,75 kg,176 cm,-,ENG,Sky Bet League One,Bolton,"€303,000 p/a",30/6/2026,"DM, M (C)",DM,30,"2,732",88%,0.1,0.21,3.59,1.15,0.26,29%,0.2,4%,-0.62,0.23,0.26,0.05,0,2.21,82%,0.86,0.1,0.13,3.52,34%,1.19,0.2,11.04,15.22,10.34,1.15,11.9km,2.67,11.33,-,-,-,-
49048438,Teddy Alloh,23,64 kg,176 cm,-,FRA,Keuken Kampioen Divisie,FC Eindhoven,"€303,000 p/a",30/6/2026,D (L),-,27,"2,215",83%,-,0.09,5.65,1.1,0.16,11%,0.41,-,-0.8,0.04,0,0.03,0,1.95,80%,1.5,0.12,0.45,5.97,71%,4.23,1.1,9.79,17.72,11.05,1.54,12.1km,1.71,8.29,-,-,-,-
2000265865,Rodrigo Mora,18,79 kg,179 cm,-,POR,Liga Portugal 2 SABSEG,FC Porto B,"€304,000 p/a",30/6/2027,AM (LC),-,30,"1,925",86%,0.05,0.17,2.9,1.31,0.33,22%,0.37,9%,-1.93,0.65,0.28,0.18,0,1.92,79%,0.79,0.09,0,4.82,23%,1.12,0.37,13.04,15.71,10.71,2.06,12.3km,2.95,11.41,-,-,-,-
84153377,Berkan Kutlu,27,75 kg,186 cm,-,TUR,Spor Toto 1. Lig,Adana D.S.,"€304,000 p/a",30/6/2026,"DM, M (C)",-,34,"2,692",91%,0.27,0.27,4.45,1,0.37,10%,0.03,-,-4.6,0.13,0.57,0.15,0,1.64,64%,0.9,0.1,0.47,4.18,52%,2.17,0.47,15.88,4.41,11.63,0.57,12.9km,2.57,10.26,-,-,-,-
48037903,Yusuf Sarı,26,55 kg,168 cm,-,TUR,Spor Toto 1. Lig,Adana D.S.,"€304,000 p/a",30/6/2025,M/AM (R),M (R),20,"1,319",83%,-,0.33,1.77,0.82,0.75,11%,0.2,16%,1.08,1.36,0.89,0.4,0,2.52,86%,0.82,0,0,4.37,14%,0.61,0.41,6.55,14.4,13.65,3.62,11.9km,3.34,11.67,-,-,-,-
2000162177,Marvin De Lima,21,54 kg,165 cm,-,FRA,Keuken Kampioen Divisie,Cambuur,"€305,000 p/a",30/6/2027,M/AM (L),-,35,"2,256",84%,0.2,0.19,2.11,1.2,0.48,17%,0.52,6%,-1.98,0.56,0.6,0.2,0,2.75,87%,0.76,0,0.08,5.19,17%,0.88,0.52,4.59,18.31,12.61,3.11,12.0km,3.47,12.17,-,-,-,-
70024374,Muhammet Demir,33,68 kg,178 cm,-,TUR,Spor Toto 1. Lig,Konyaspor,"€309,000 p/a",30/6/2026,ST (C),-,18,"1,717",87%,0.1,0.07,0.58,0.37,0.16,0%,0,9%,-1.96,2.04,1.05,0.47,0,1.1,81%,0.42,0,0.05,10.17,34%,3.41,0.31,4.14,17.77,6.45,1.31,12.1km,1.94,7.5,-,-,-,-
37088504,Emmanuel van de Blaak,20,82 kg,185 cm,-,NED,Keuken Kampioen Divisie,PSV,"€310,000 p/a",30/6/2027,D (C),-,38,"3,189",90%,0.03,0.03,3.7,0.28,0.11,33%,0.06,5%,-2.09,0.14,0.17,0.09,0,1.27,87%,1.3,0.34,0.96,7.56,76%,5.79,0.48,16.93,3.1,5.45,0.14,11.5km,1.13,3.16,-,-,-,-
28116314,Matthew Smith,24,71 kg,176 cm,-,ENG,Sky Bet League One,Wigan,"€311,000 p/a",30/6/2027,"DM, M (C)",-,44,"3,357",90%,0.27,0.22,4.75,1.13,0.27,16%,0.11,5%,-0.94,0.13,0.19,0.05,0,1.88,67%,0.59,0,0.11,3.16,30%,0.94,0.27,15.82,5.84,12.01,0.72,12.9km,2.95,10.54,-,-,-,-
28116487,Paris Maghoma,24,70 kg,181 cm,-,COD,Sky Bet League One,Peterborough,"€312,000 p/a",30/6/2027,"DM, M (C)",DM,12,925,90%,0.29,0.2,3.02,0.97,0.19,11%,0.1,14%,0.5,0.39,0.39,0.05,0,1.56,64%,1.17,0.1,0.39,4.57,30%,1.36,0.58,13.43,11.48,9.15,0.97,11.8km,2.53,10.51,-,-,-,-
93141679,Oscar Vilhelmsson,21,77 kg,188 cm,-,SWE,Keuken Kampioen Divisie,Vitesse,"€314,000 p/a",30/6/2026,ST (C),-,34,"2,572",84%,0.07,0.11,0.73,0.63,0.1,43%,0.21,8%,-6.23,1.26,0.87,0.47,0,1.01,67%,0.7,0,0.14,10.22,47%,4.83,0.17,1.75,18.37,6.4,0.91,11.4km,1.54,7.14,-,-,-,-
222733,Kyle Joseph,23,94 kg,186 cm,-,SCO,Sky Bet League One,Blackpool,"€317,000 p/a",30/6/2026,ST (C),-,42,"3,268",86%,-,0.08,1.16,0.72,0.28,4%,0.03,24%,8.89,1.05,0.74,0.2,0,1.49,78%,0.44,0.03,0.08,10.58,35%,3.72,0.11,1.98,19.61,7.68,0.47,11.9km,1.85,7.49,-,-,-,-
